orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
10961,1062,8,2017-03-19 00:00:00.000,2017-04-16 00:00:00.000,2017-03-30 00:00:00.000,1,104.47,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10962,1063,8,2017-03-19 00:00:00.000,2017-04-16 00:00:00.000,2017-03-23 00:00:00.000,2,275.79,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10963,1028,9,2017-03-19 00:00:00.000,2017-04-16 00:00:00.000,2017-03-26 00:00:00.000,3,2.70,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10964,1074,3,2017-03-20 00:00:00.000,2017-04-17 00:00:00.000,2017-03-24 00:00:00.000,2,87.38,Spécialités du monde,25, rue Lauriston,Paris,,75016,France
10965,1055,6,2017-03-20 00:00:00.000,2017-04-17 00:00:00.000,2017-03-30 00:00:00.000,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,1014,4,2017-03-20 00:00:00.000,2017-04-17 00:00:00.000,2017-04-08 00:00:00.000,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10967,1079,2,2017-03-23 00:00:00.000,2017-04-20 00:00:00.000,2017-04-02 00:00:00.000,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10968,1020,1,2017-03-23 00:00:00.000,2017-04-20 00:00:00.000,2017-04-01 00:00:00.000,3,74.60,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10969,1015,1,2017-03-23 00:00:00.000,2017-04-20 00:00:00.000,2017-03-30 00:00:00.000,2,0.21,Comércio Mineiro,Av. dos Lusíadas, 23,Sao Paulo,SP,05432-043,Brazil
10970,1008,9,2017-03-24 00:00:00.000,2017-04-07 00:00:00.000,2017-04-24 00:00:00.000,1,16.16,Bólido Comidas preparadas,C/ Araquil, 67,Madrid,,28023,Spain
10971,1026,2,2017-03-24 00:00:00.000,2017-04-21 00:00:00.000,2017-04-02 00:00:00.000,2,121.82,France restauration,54, rue Royale,Nantes,,44000,France
10972,1040,4,2017-03-24 00:00:00.000,2017-04-21 00:00:00.000,2017-03-26 00:00:00.000,2,0.02,La corne d'abondance,67, avenue de l'Europe,Versailles,,78000,France
10973,1040,6,2017-03-24 00:00:00.000,2017-04-21 00:00:00.000,2017-03-27 00:00:00.000,2,15.17,La corne d'abondance,67, avenue de l'Europe,Versailles,,78000,France
10974,1075,3,2017-03-25 00:00:00.000,2017-04-08 00:00:00.000,2017-04-03 00:00:00.000,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,1010,1,2017-03-25 00:00:00.000,2017-04-22 00:00:00.000,2017-03-27 00:00:00.000,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,1035,1,2017-03-25 00:00:00.000,2017-05-06 00:00:00.000,2017-04-03 00:00:00.000,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10977,1024,8,2017-03-26 00:00:00.000,2017-04-23 00:00:00.000,2017-04-10 00:00:00.000,3,208.50,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10978,1050,9,2017-03-26 00:00:00.000,2017-04-23 00:00:00.000,2017-04-23 00:00:00.000,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10979,1020,8,2017-03-26 00:00:00.000,2017-04-23 00:00:00.000,2017-03-31 00:00:00.000,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10980,1024,4,2017-03-27 00:00:00.000,2017-05-08 00:00:00.000,2017-04-17 00:00:00.000,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10981,1034,1,2017-03-27 00:00:00.000,2017-04-24 00:00:00.000,2017-04-02 00:00:00.000,2,193.37,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10982,1010,2,2017-03-27 00:00:00.000,2017-04-24 00:00:00.000,2017-04-08 00:00:00.000,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,1071,2,2017-03-27 00:00:00.000,2017-04-24 00:00:00.000,2017-04-06 00:00:00.000,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,1071,1,2017-03-30 00:00:00.000,2017-04-27 00:00:00.000,2017-04-03 00:00:00.000,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,1037,2,2017-03-30 00:00:00.000,2017-04-27 00:00:00.000,2017-04-02 00:00:00.000,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10986,1054,8,2017-03-30 00:00:00.000,2017-04-27 00:00:00.000,2017-04-21 00:00:00.000,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10987,1019,8,2017-03-31 00:00:00.000,2017-04-28 00:00:00.000,2017-04-06 00:00:00.000,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK
10988,1065,3,2017-03-31 00:00:00.000,2017-04-28 00:00:00.000,2017-04-10 00:00:00.000,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,1061,2,2017-03-31 00:00:00.000,2017-04-28 00:00:00.000,2017-04-02 00:00:00.000,1,34.76,Que Delícia,Rua da Panificadora, 12,Rio de Janeiro,RJ,02389-673,Brazil
10990,1020,2,2017-04-01 00:00:00.000,2017-05-13 00:00:00.000,2017-04-07 00:00:00.000,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10991,1063,1,2017-04-01 00:00:00.000,2017-04-29 00:00:00.000,2017-04-07 00:00:00.000,1,38.51,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10992,1077,1,2017-04-01 00:00:00.000,2017-04-29 00:00:00.000,2017-04-03 00:00:00.000,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,1024,7,2017-04-01 00:00:00.000,2017-04-29 00:00:00.000,2017-04-10 00:00:00.000,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10994,1083,2,2017-04-02 00:00:00.000,2017-04-16 00:00:00.000,2017-04-09 00:00:00.000,3,65.53,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10995,1058,1,2017-04-02 00:00:00.000,2017-04-30 00:00:00.000,2017-04-06 00:00:00.000,3,46.00,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
10996,1063,4,2017-04-02 00:00:00.000,2017-04-30 00:00:00.000,2017-04-10 00:00:00.000,2,1.12,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10997,1046,8,2017-04-03 00:00:00.000,2017-05-15 00:00:00.000,2017-04-13 00:00:00.000,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,1091,8,2017-04-03 00:00:00.000,2017-04-17 00:00:00.000,2017-04-17 00:00:00.000,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10999,1056,6,2017-04-03 00:00:00.000,2017-05-01 00:00:00.000,2017-04-10 00:00:00.000,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11000,1065,2,2017-04-06 00:00:00.000,2017-05-04 00:00:00.000,2017-04-14 00:00:00.000,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,1024,2,2017-04-06 00:00:00.000,2017-05-04 00:00:00.000,2017-04-14 00:00:00.000,2,197.30,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11002,1071,4,2017-04-06 00:00:00.000,2017-05-04 00:00:00.000,2017-04-16 00:00:00.000,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,1078,3,2017-04-06 00:00:00.000,2017-05-04 00:00:00.000,2017-04-08 00:00:00.000,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,1050,3,2017-04-07 00:00:00.000,2017-05-05 00:00:00.000,2017-04-20 00:00:00.000,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
11005,1090,2,2017-04-07 00:00:00.000,2017-05-05 00:00:00.000,2017-04-10 00:00:00.000,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
11006,1032,3,2017-04-07 00:00:00.000,2017-05-05 00:00:00.000,2017-04-15 00:00:00.000,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,1060,8,2017-04-08 00:00:00.000,2017-05-06 00:00:00.000,2017-04-13 00:00:00.000,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal
11008,1020,7,2017-04-08 00:00:00.000,2017-05-06 00:00:00.000,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11009,1030,2,2017-04-08 00:00:00.000,2017-05-06 00:00:00.000,2017-04-10 00:00:00.000,1,59.11,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
11010,1066,2,2017-04-09 00:00:00.000,2017-05-07 00:00:00.000,2017-04-21 00:00:00.000,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11011,1001,3,2017-04-09 00:00:00.000,2017-05-07 00:00:00.000,2017-04-13 00:00:00.000,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
11012,1025,1,2017-04-09 00:00:00.000,2017-04-23 00:00:00.000,2017-04-17 00:00:00.000,3,242.95,Frankenversand,Berliner Platz 43,München,,80805,Germany
11013,1069,2,2017-04-09 00:00:00.000,2017-05-07 00:00:00.000,2017-04-10 00:00:00.000,1,32.99,Romero y tomillo,Gran Vía, 1,Madrid,,28001,Spain
11014,1047,2,2017-04-10 00:00:00.000,2017-05-08 00:00:00.000,2017-04-15 00:00:00.000,3,23.60,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,1070,2,2017-04-10 00:00:00.000,2017-04-24 00:00:00.000,2017-04-20 00:00:00.000,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
11016,1004,9,2017-04-10 00:00:00.000,2017-05-08 00:00:00.000,2017-04-13 00:00:00.000,2,33.80,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,1020,9,2017-04-13 00:00:00.000,2017-05-11 00:00:00.000,2017-04-20 00:00:00.000,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11018,1048,4,2017-04-13 00:00:00.000,2017-05-11 00:00:00.000,2017-04-16 00:00:00.000,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,1064,6,2017-04-13 00:00:00.000,2017-05-11 00:00:00.000,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
11020,1056,2,2017-04-14 00:00:00.000,2017-05-12 00:00:00.000,2017-04-16 00:00:00.000,2,43.30,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11021,1063,3,2017-04-14 00:00:00.000,2017-05-12 00:00:00.000,2017-04-21 00:00:00.000,1,297.18,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
11022,1034,9,2017-04-14 00:00:00.000,2017-05-12 00:00:00.000,2017-05-04 00:00:00.000,2,6.27,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
11023,1011,1,2017-04-14 00:00:00.000,2017-04-28 00:00:00.000,2017-04-24 00:00:00.000,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
11024,1019,4,2017-04-15 00:00:00.000,2017-05-13 00:00:00.000,2017-04-20 00:00:00.000,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK
11025,1087,6,2017-04-15 00:00:00.000,2017-05-13 00:00:00.000,2017-04-24 00:00:00.000,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
11026,1027,4,2017-04-15 00:00:00.000,2017-05-13 00:00:00.000,2017-04-28 00:00:00.000,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11027,1010,1,2017-04-16 00:00:00.000,2017-05-14 00:00:00.000,2017-04-20 00:00:00.000,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,1039,2,2017-04-16 00:00:00.000,2017-05-14 00:00:00.000,2017-04-22 00:00:00.000,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
11029,1014,4,2017-04-16 00:00:00.000,2017-05-14 00:00:00.000,2017-04-27 00:00:00.000,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11030,1071,7,2017-04-17 00:00:00.000,2017-05-15 00:00:00.000,2017-04-27 00:00:00.000,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,1071,6,2017-04-17 00:00:00.000,2017-05-15 00:00:00.000,2017-04-24 00:00:00.000,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,1089,2,2017-04-17 00:00:00.000,2017-05-15 00:00:00.000,2017-04-23 00:00:00.000,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,1068,7,2017-04-17 00:00:00.000,2017-05-15 00:00:00.000,2017-04-23 00:00:00.000,3,84.74,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11034,1055,8,2017-04-20 00:00:00.000,2017-06-01 00:00:00.000,2017-04-27 00:00:00.000,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,1076,2,2017-04-20 00:00:00.000,2017-05-18 00:00:00.000,2017-04-24 00:00:00.000,2,0.17,Suprêmes délices,Boulevard Tirou, 255,Charleroi,,B-6000,Belgium
11036,1017,8,2017-04-20 00:00:00.000,2017-05-18 00:00:00.000,2017-04-22 00:00:00.000,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11037,1030,7,2017-04-21 00:00:00.000,2017-05-19 00:00:00.000,2017-04-27 00:00:00.000,1,3.20,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
11038,1076,1,2017-04-21 00:00:00.000,2017-05-19 00:00:00.000,2017-04-30 00:00:00.000,2,29.59,Suprêmes délices,Boulevard Tirou, 255,Charleroi,,B-6000,Belgium
11039,1047,1,2017-04-21 00:00:00.000,2017-05-19 00:00:00.000,,2,65.00,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,1032,4,2017-04-22 00:00:00.000,2017-05-20 00:00:00.000,,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,1014,3,2017-04-22 00:00:00.000,2017-05-20 00:00:00.000,2017-04-28 00:00:00.000,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11042,1015,2,2017-04-22 00:00:00.000,2017-05-06 00:00:00.000,2017-05-01 00:00:00.000,1,29.99,Comércio Mineiro,Av. dos Lusíadas, 23,Sao Paulo,SP,05432-043,Brazil
11043,1074,5,2017-04-22 00:00:00.000,2017-05-20 00:00:00.000,2017-04-29 00:00:00.000,2,8.80,Spécialités du monde,25, rue Lauriston,Paris,,75016,France
11044,1091,4,2017-04-23 00:00:00.000,2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
11045,1010,6,2017-04-23 00:00:00.000,2017-05-21 00:00:00.000,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,1086,8,2017-04-23 00:00:00.000,2017-05-21 00:00:00.000,2017-04-24 00:00:00.000,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
11047,1019,7,2017-04-24 00:00:00.000,2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,3,46.62,Eastern Connection,35 King George,London,,WX3 6FW,UK
11048,1010,7,2017-04-24 00:00:00.000,2017-05-22 00:00:00.000,2017-04-30 00:00:00.000,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,1031,3,2017-04-24 00:00:00.000,2017-05-22 00:00:00.000,2017-05-04 00:00:00.000,1,8.34,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
11050,1024,8,2017-04-27 00:00:00.000,2017-05-25 00:00:00.000,2017-05-05 00:00:00.000,2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11051,1041,7,2017-04-27 00:00:00.000,2017-05-25 00:00:00.000,,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
11052,1034,3,2017-04-27 00:00:00.000,2017-05-25 00:00:00.000,2017-05-01 00:00:00.000,1,67.26,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
11053,1059,2,2017-04-27 00:00:00.000,2017-05-25 00:00:00.000,2017-04-29 00:00:00.000,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
11054,1012,8,2017-04-28 00:00:00.000,2017-05-26 00:00:00.000,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
11055,1035,7,2017-04-28 00:00:00.000,2017-05-26 00:00:00.000,2017-05-05 00:00:00.000,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11056,1019,8,2017-04-28 00:00:00.000,2017-05-12 00:00:00.000,2017-05-01 00:00:00.000,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK
11057,1053,3,2017-04-29 00:00:00.000,2017-05-27 00:00:00.000,2017-05-01 00:00:00.000,3,4.13,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
11058,1006,9,2017-04-29 00:00:00.000,2017-05-27 00:00:00.000,,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
11059,1067,2,2017-04-29 00:00:00.000,2017-06-10 00:00:00.000,,2,85.80,Ricardo Adocicados,Av. Copacabana, 267,Rio de Janeiro,RJ,02389-890,Brazil
11060,1027,2,2017-04-30 00:00:00.000,2017-05-28 00:00:00.000,2017-05-04 00:00:00.000,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11061,1032,4,2017-04-30 00:00:00.000,2017-06-11 00:00:00.000,,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,1066,4,2017-04-30 00:00:00.000,2017-05-28 00:00:00.000,,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11063,1037,3,2017-04-30 00:00:00.000,2017-05-28 00:00:00.000,2017-05-06 00:00:00.000,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11064,1071,1,2017-05-01 00:00:00.000,2017-05-29 00:00:00.000,2017-05-04 00:00:00.000,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,1046,8,2017-05-01 00:00:00.000,2017-05-29 00:00:00.000,,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,1089,7,2017-05-01 00:00:00.000,2017-05-29 00:00:00.000,2017-05-04 00:00:00.000,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,1017,1,2017-05-04 00:00:00.000,2017-05-18 00:00:00.000,2017-05-06 00:00:00.000,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11068,1062,8,2017-05-04 00:00:00.000,2017-06-01 00:00:00.000,,2,81.75,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
11069,1080,1,2017-05-04 00:00:00.000,2017-06-01 00:00:00.000,2017-05-06 00:00:00.000,2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
11070,1044,2,2017-05-05 00:00:00.000,2017-06-02 00:00:00.000,,1,136.00,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
11071,1046,1,2017-05-05 00:00:00.000,2017-06-02 00:00:00.000,,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,1020,4,2017-05-05 00:00:00.000,2017-06-02 00:00:00.000,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11073,1058,2,2017-05-05 00:00:00.000,2017-06-02 00:00:00.000,,2,24.95,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
11074,1073,7,2017-05-06 00:00:00.000,2017-06-03 00:00:00.000,,2,18.44,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
11075,1068,8,2017-05-06 00:00:00.000,2017-06-03 00:00:00.000,,2,6.19,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11076,1009,4,2017-05-06 00:00:00.000,2017-06-03 00:00:00.000,,2,38.28,Bon app',12, rue des Bouchers,Marseille,,13008,France
11077,1065,1,2017-05-06 00:00:00.000,2017-06-03 00:00:00.000,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
